SKU,UPC,Category,Brand,Product Name,Title,Color,Size,images link,Description,Net Weight,Net Weigth Unit,Case Width,Case Length,Case Height,Case Unit,qty per case
F06606,F06606-CHA-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap,Charcoal,AS,https://canadasportswear.com/cdn/shop/files/6606_CHARCOAL_LEFT_SLANT_STICKER_cf4ef504-00dd-4d7a-a707-8824db4cfab0_2000x.png?v=1732911590,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F06606,F06606-WHI-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap,White,AS,https://canadasportswear.com/cdn/shop/files/6606_WHITE_LEFTSLANT_STICKER_1877e3e9-7759-46da-beb2-c89b3a55edae_2000x.png?v=1732911590,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-MKH-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Moss/Khaki,AS,https://canadasportswear.com/cdn/shop/files/6606T_MOSSKHAKI_LEFTSLANT_STICKER_e89a879c-7536-4309-82dc-1d76f01e2b98_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-BWH-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Black/White,AS,https://canadasportswear.com/cdn/shop/files/6606T_BLACK_WHITE_LEFTSLANT_STICKER_d046b70b-793a-4bf1-a04f-d38656bf86a9_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-NVW-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Navy/White,AS,https://canadasportswear.com/cdn/shop/files/6606T_NAVYWHITE_LEFTSLANT_STICKER_959aaeb1-288b-46fc-b9e9-9cdbc633735b_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-GYW-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Grey Heather/White,AS,https://canadasportswear.com/cdn/shop/files/6606T_HEATHERWHITE_LEFTSLANT_STICKER_31b5342e-c0bf-426b-bc71-299c39ef5968_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-GYB-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Grey Heather/Black,AS,https://canadasportswear.com/cdn/shop/files/6606T_HEATHERBLACK_LEFTSLANT_STICKER_f5cd15d2-dad4-4366-b41f-83f58d5af17f_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
F6606T,F6606T-CHB-AS,Headwear,CSW 24/7,Yupoong,YP Classic Retro Trucker Cap 2-Tone,Charcoal/Black,AS,https://canadasportswear.com/cdn/shop/files/6606T_CHARCOALBLACK_LEFTSLANT_STICKER_8348e619-a8ed-4aa8-8b11-7b09aeeb8b96_2000x.png?v=1732911641,"24/7 All Day Every Day / YP Classics Snap Back Trucker Cap. Front Panels - 74% Polyester, 26% Cotton twill. Mid and Back Panels - 100% Polyester premium mesh, 6-panel, matching 7-position adjustable snap back closure, mid profile, structured, Permacurv visor with 8 rows of topstitching, matching under visor, sewn in Yupoong label, tear-away 24/7 All Day Every Day label. Comes with tear-away embroidery backing for easy decoration. 
We do not offer in-house decoration on this collection.",0.21,lbs,17,24,21,in,144
H08000,H08000-BLA-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Black,AS,https://canadasportswear.com/cdn/shop/files/H08000-Black_78f3f0e9-76ce-4859-a50b-5f1c890053a2_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-CAR-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Caramel,AS,https://canadasportswear.com/cdn/shop/files/H08000-Caramel_095d36a3-631a-4025-9fa7-bc55b76d8c9f_2000x.jpg?v=1723516327,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-CHA-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Charcoal,AS,https://canadasportswear.com/cdn/shop/files/H08000-Charcoal_b6dc8692-c74a-4a84-b233-4297f1f2e3ea_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-FOR-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Forest,AS,https://canadasportswear.com/cdn/shop/files/H08000-Forest_1e9f45c1-6b9f-4c70-a135-f97d46d449c4_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-GOL-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Gold ,AS,https://canadasportswear.com/cdn/shop/files/H08000-Gold_1c46456f-bc1f-4ed5-966a-eb80c789b41c_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-GRE-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Grey,AS,https://canadasportswear.com/cdn/shop/files/H08000-Athletic_8f311b1d-336f-4fbd-82ae-13c02f25864b_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-IVO-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Ivory,AS,https://canadasportswear.com/cdn/shop/files/H08000-Ivory_36b359b6-58e7-460d-8491-02dfa040ac05_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-MAR-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Maroon,AS,https://canadasportswear.com/cdn/shop/files/H08000-Maroon_56765c1f-d827-4aba-8dfe-2b7d554083a2_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-NAV-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Navy,AS,https://canadasportswear.com/cdn/shop/files/H08000-Navy_d8e67fdb-2d03-408a-b7c8-95a5f93601ff_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-RED-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Red ,AS,https://canadasportswear.com/cdn/shop/files/H08000-Red_baffe6c9-6d05-4dd3-a539-337eaa4d68f6_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08000,H08000-ROY-AS,Headwear,CSW 24/7,Polar,Adult Acrylic Knit Cuff Toque ,Royal,AS,https://canadasportswear.com/cdn/shop/files/H08000-Royal_25b4952d-6fef-4d5d-8c71-ca5ad6e465bf_2000x.jpg?v=1723516326,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label.,0.16,lbs,16,24,23,in,192
H08002,H08002-LIM-AS,Headwear,CSW 24/7,Blaze,Adult Acrylic Knit Cuff Toque (intense colors),Lime,AS,https://canadasportswear.com/cdn/shop/files/H08002-Lime_2000x.jpg?v=1719419452,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label. INTENSE COLORS,0.11,lbs,16,24,23,in,192
H08002,H08002-ORA-AS,Headwear,CSW 24/7,Blaze,Adult Acrylic Knit Cuff Toque (intense colors),Orange,AS,https://canadasportswear.com/cdn/shop/files/H08002-orange_2000x.jpg?v=1719419452,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label. INTENSE COLORS,0.11,lbs,16,24,23,in,192
H08002,H08002-PNK-AS,Headwear,CSW 24/7,Blaze,Adult Acrylic Knit Cuff Toque (intense colors),Pink,AS,https://canadasportswear.com/cdn/shop/files/H08002-Pink_2000x.jpg?v=1719419452,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label. INTENSE COLORS,0.11,lbs,16,24,23,in,192
H08002,H08002-YEL-AS,Headwear,CSW 24/7,Blaze,Adult Acrylic Knit Cuff Toque (intense colors),Yellow,AS,https://canadasportswear.com/cdn/shop/files/H08002-Yellow_2000x.jpg?v=1719419452,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as 3”. Stretchy premium weight with superior shape retention. Tear away label. INTENSE COLORS,0.11,lbs,16,24,23,in,192
H08005,H08005-BLA-AS,Headwear,CSW 24/7,Metro,Adult Acrylic Beanie,Black,AS,https://canadasportswear.com/cdn/shop/files/H08005-Black_2000x.jpg?v=1719419462,"100% Acrylic, Stretchy premium weight with superior shape retention. Tear away label.",0.09,lbs,16,24,23,in,192
H08005,H08005-NAV-AS,Headwear,CSW 24/7,Metro,Adult Acrylic Beanie,Navy,AS,https://canadasportswear.com/cdn/shop/files/H08005-Navy_2000x.jpg?v=1719419462,"100% Acrylic, Stretchy premium weight with superior shape retention. Tear away label.",0.09,lbs,16,24,23,in,192
H08005,H08005-CHA-AS,Headwear,CSW 24/7,Metro,Adult Acrylic Beanie,Charcoal ,AS,https://canadasportswear.com/cdn/shop/files/H08005-Charcoal_2000x.jpg?v=1719419462,"100% Acrylic, Stretchy premium weight with superior shape retention. Tear away label.",0.09,lbs,16,24,23,in,192
H08005,H08005-GRE-AS,Headwear,CSW 24/7,Metro,Adult Acrylic Beanie,Grey,AS,https://canadasportswear.com/cdn/shop/files/H08005-Athletic_2000x.jpg?v=1719419462,"100% Acrylic, Stretchy premium weight with superior shape retention. Tear away label.",0.09,lbs,16,24,23,in,192
H08010,H08010-BLA-AS,Headwear,CSW 24/7,Thermo,Fleece Lined Knit Cuff Toque,Black,AS,https://canadasportswear.com/products/h08010-thermo-fleece-lined-knit-cuff-toque?variant=46590623711471#&gid=1&pid=1,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08010,H08010-CHA-AS,Headwear,CSW 24/7,Thermo,Fleece Lined Knit Cuff Toque,Charcoal,AS,https://canadasportswear.com/products/h08010-thermo-fleece-lined-knit-cuff-toque?variant=46590623711471#&gid=1&pid=3,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08010,H08010-GRE-AS,Headwear,CSW 24/7,Thermo,Fleece Lined Knit Cuff Toque,Grey,AS,https://canadasportswear.com/products/h08010-thermo-fleece-lined-knit-cuff-toque?variant=46590623711471#&gid=1&pid=2,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08010,H08010-NAV-AS,Headwear,CSW 24/7,Thermo,Fleece Lined Knit Cuff Toque,Navy,AS,https://canadasportswear.com/products/h08010-thermo-fleece-lined-knit-cuff-toque?variant=46590623711471#&gid=1&pid=1,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08012,H08012-LIM-AS,Headwear,CSW 24/7,Ember,Fleece Lined Knit Cuff Toque,Lime,AS,https://canadasportswear.com/products/h08012-ember-fleece-lined-knit-cuff-toque?variant=46590621253871#&gid=1&pid=4,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08012,H08012-ORA-AS,Headwear,CSW 24/7,Ember,Fleece Lined Knit Cuff Toque,Orange,AS,https://canadasportswear.com/products/h08012-ember-fleece-lined-knit-cuff-toque?variant=46590621253871#&gid=1&pid=3,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08012,H08012-PNK-AS,Headwear,CSW 24/7,Ember,Fleece Lined Knit Cuff Toque,Pink,AS,https://canadasportswear.com/products/h08012-ember-fleece-lined-knit-cuff-toque?variant=46590621253871#&gid=1&pid=2,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08012,H08012-YEL-AS,Headwear,CSW 24/7,Ember,Fleece Lined Knit Cuff Toque,Yellow,AS,https://canadasportswear.com/products/h08012-ember-fleece-lined-knit-cuff-toque?variant=46590621253871#&gid=1&pid=1,100% Acrylic Roll Cuff Design – Adjustable Cuff shown as3”. Stretchy premium weight with superior shape retention.Fully lined with 100% Polyester polar fleece for addedwarmth. Tear away label.,0.16,lbs,16,24,21,in,192
H08050,H08050-BLA-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Black,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=1,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-BUR-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Burgundy,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=6,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-CAR-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Caramel,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=5,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-FOR-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Forest,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=10,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-GRE-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Grey Heather,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=2,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-IVO-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Ivory,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=7,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-NAV-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Navy,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=4,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-RED-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Red,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=8,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-SGE-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Sage,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=9,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08050,H08050-TAU-AS,Headwear,Muskoka Trail,Ridge,2X2 Rib Knit Cuff Toque,Taupe,AS,https://canadasportswear.com/products/h08050-ridge-2x2-rib-knit-cuff-toque?variant=46590617288943#&gid=1&pid=3,"53% Rayon, 27% recycled polyester, 20% nylon Super soft and cozy 2x2 rib knit with roll cuff design. Adjustable Cuff shown as 2 1/2”. Stretchy premium weight with superior shape retention. Tear away label.",0.21,lbs,16,24,15,in,168
H08200,H08200-HEL-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Heliconia,AS,https://canadasportswear.com/cdn/shop/files/H08200-Heliconia-fullfront_0bc5c67c-7f35-438c-8054-69bbaf94dc4d_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-BLA-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Black,AS,https://canadasportswear.com/cdn/shop/files/H08200-Black-fullfront_32d53468-8b00-41b2-b0c4-3435d1d8474e_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-NAV-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Navy,AS,https://canadasportswear.com/cdn/shop/files/H08200-Navy-fullfront_80e7014d-9697-4206-8600-7c04a56b029c_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-CHA-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Charcoal,AS,https://canadasportswear.com/cdn/shop/files/H08200-Charcoal-fullfront_39ad7833-3f96-44ef-a0c2-5a6988862080_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-LGR-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Light Grey,AS,https://canadasportswear.com/cdn/shop/files/H08200-LtGrey-fullfront_a8856e8c-ba1c-427a-a323-c1847aa28642_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-SND-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Sand,AS,https://canadasportswear.com/cdn/shop/files/H08200-Sand-fullfront_a6aeaac0-c00a-4911-8347-9fd1eb4b37cc_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
H08200,H08200-IVO-AS,Headwear,CSW 24/7,Home Run,Cotton Twill Cap,Ivory,AS,https://canadasportswear.com/cdn/shop/files/H08200-Ivory-fullfront_efd93a01-13f4-47c0-b4fd-af3ba2ab69c9_2000x.jpg?v=1732911393,"100% cotton twill, 6-panel, adjustable snap back closure, mid profile, structured, pre-curved visor with 8 rows of topstitching, tear-away label. Comes with tear-away embroidery backing for easy decoration.",0.23,lbs,17,24,23,in,144
